vari,deli,beta0,beta1,R2
jm,1602,0.0031031628910258057,0.9892672105679774,0.9901824431017915
jm,1603,0.0033091914056433344,0.9865152351929602,0.9869279536480869
jm,1604,0.004317035736590091,0.9874908058433468,0.9824331465484705
jm,1605,0.005307557312019913,0.9847651426824175,0.9848582113382411
jm,1606,0.008546700063044595,0.9768904043489449,0.9739111098651859
jm,1607,0.006797803853620702,0.9838056176127681,0.9679356964280665
jm,1608,0.003102509224665803,0.997526220042395,0.9800614035105609
jm,1609,0.0034108172509251,0.9974143639499464,0.9849569427509816
jm,1610,-7.620549587505389e-05,1.0121954560004531,0.983282127872658
jm,1611,-0.0009156457685503844,1.0198405307369276,0.9883304581570115
jm,1612,0.0015111078544801978,1.0092676875245976,0.9941361720806353
jm,1701,0.003155145756715979,1.0020841591535534,0.9968878817952456
jm,1702,0.004061382900945977,1.0002199373397036,0.99276537451088
jm,1703,0.00424788473991584,0.9996986813662778,0.995147245521549
jm,1704,0.005714679440555408,0.994952443815335,0.9886189074118072
jm,1705,0.008002417341670544,0.9894312083657022,0.9877117788097287
jm,1706,0.01128851614904628,0.9824631383581767,0.9812387648758093
jm,1707,0.01172827912340085,0.9764700353587408,0.9638763984251218
jm,1708,0.01779405584060092,0.9705737312864468,0.9502069264189847
jm,1709,0.022574483924536273,0.9618387819977633,0.9474912258205253
jm,1710,0.021952409722637373,0.9523741157326953,0.9036285916731053
jm,1711,0.013806662411485668,0.9639906085182628,0.9345746955675422
jm,1712,0.015122293414178214,0.9682646748911772,0.9364250716564466
jr,1403,0.03376284793693031,0.9210408548563352,0.847653821524124
jr,1405,0.013641965839691673,0.9116091803821584,0.8351008140727813
jr,1407,0.03129487660229804,0.8432385847400482,0.717509212755344
jr,1409,0.009484315623200236,0.9719663834833576,0.945617968951389
jr,1411,0.013200138717809895,0.9687405120594716,0.9388537953283873
jr,1501,0.014225106989266227,0.960421304151489,0.9204441476247522
jr,1503,0.00701721426555678,0.9780795258610846,0.956092732700291
jr,1505,0.0016846686507136822,0.993168746506039,0.9831575068934083
jr,1507,0.0006071899155174218,0.9902940757512583,0.9789895291122457
jr,1509,0.010441985282740922,0.9699853466834987,0.9727924996395848
jr,1511,0.013870535168138447,0.9614860360617645,0.9520257683433281
jr,1601,0.010773453175066346,0.9726834363824212,0.9460222608845525
jr,1603,0.010890443670460135,0.9737797087512416,0.9488513238162439
jr,1605,0.010011692785085978,0.9706610482136809,0.9496435620608348
jr,1607,0.00933007711221761,0.9809251921484716,0.9584522678020664
jr,1609,0.009332202478915818,0.978776203995634,0.9611625546778103
jr,1611,0.004280553378364886,0.9959784075918813,0.9716976342079605
jr,1701,0.008587713769559836,0.9859694720937522,0.9662440281798526
jr,1703,0.008445743592919306,0.9885086714036426,0.9842047905327524
jr,1705,0.011291163835042237,0.9783361843690861,0.9650996639264655
jr,1707,0.007390794623276817,0.9845321934240912,0.9675717004315064
jr,1709,0.01648005250119823,0.9658776304959553,0.9395705970984731
jr,1711,0.04202462551279733,0.9027956242829553,0.8389937081498554
l,1401,0.005158589255277875,0.9944929506078181,0.9766996453669825
l,1402,0.007420724464762705,0.9880856285828536,0.971823537722502
l,1403,0.011140748670253787,0.9849809045604015,0.9679595830060632
l,1404,0.014452577999670854,0.9769374282960758,0.9419639753077498
l,1405,0.009703492008054164,0.9853453959468359,0.9754719594724709
l,1406,0.012776433730097979,0.9801299196771618,0.9593689012328089
l,1407,0.006978736222757936,0.9909580815253988,0.9626802445247822
l,1408,0.008243350198526126,0.9856362752603566,0.9595272635699693
l,1409,0.006391703743841817,0.9868405739011568,0.9768303706061793
l,1410,0.010174848285408263,0.9766219397156194,0.9496270079718859
l,1411,0.010851392065060184,0.977849892023291,0.9543287038773932
l,1412,0.009173520284696436,0.9821462018438962,0.9628710838026879
l,1501,0.0032191998376008175,0.9927250300361394,0.9789257255948689
l,1502,-0.006759301867671543,1.0065462274102057,0.9879174045344044
l,1503,0.002058239676919523,0.9950286525145935,0.9881389127109581
l,1504,0.002992290843704503,0.9958184172624155,0.9833012970580016
l,1505,0.003728368421504943,0.9941728323283169,0.985789180384853
l,1506,0.004875248657000799,0.9876582329729455,0.9859399025510364
l,1507,0.007432589425661599,0.9823797374164867,0.9776474244985663
l,1508,0.009292014139676159,0.9794170621013121,0.9677559726893841
l,1509,0.012113619640975593,0.9736943104335445,0.9580958888002695
l,1510,0.011983284367698313,0.9737404408763426,0.9483124916511251
l,1511,0.010722005538168789,0.9746910121726704,0.9501361468735453
l,1512,0.012320883657563361,0.9737275732720555,0.9490398286424389
l,1601,0.017666126065122984,0.9674441269404842,0.9447589199300815
l,1602,0.013432506338163664,0.971470587274535,0.9438257957349464
l,1603,0.011888706816119643,0.9744173141277552,0.950585262062416
l,1604,0.005051702684817694,0.9921605527591828,0.9665583613515067
l,1605,0.010322932589697499,0.9801155921009638,0.9649946506535213
l,1606,0.014844811362095159,0.971743773354309,0.950648069477655
l,1607,0.007573925023808832,0.9869446698177858,0.9591657223908485
l,1608,0.00994117774577579,0.9826463846696514,0.959047822256316
l,1609,0.005896666569583805,0.9919958347466357,0.9792182671896786
l,1610,0.010067368578408698,0.9857512966637765,0.9683291168854379
l,1611,0.008879408870584589,0.9903828106692063,0.978825427007052
l,1612,0.011581230737776893,0.986221686784607,0.9776696468857994
l,1701,0.00973178971652127,0.9863223714250389,0.9819986189443133
l,1702,0.005765082851013586,0.9957892109482875,0.9796404907259393
l,1703,0.007685549006131226,0.9850718935072552,0.9758867132071398
l,1704,0.007899475436072924,0.9900601694646605,0.9843451081665425
l,1705,0.009926978307557264,0.9844502620989382,0.9822761943904943
l,1706,0.01464988516423583,0.9768954671914798,0.9726949257926248
l,1707,0.00919853583311879,0.9810135737125371,0.9673988425859301
l,1708,0.009100074006416516,0.9820701769926306,0.9703479638784853
l,1709,0.016355420999730697,0.9742048448350067,0.9644583756769366
l,1710,0.020295490329303348,0.9582057114408314,0.9332832764772832
l,1711,0.014761204902155675,0.9657596686339663,0.9330578231598952
l,1712,0.015165438003406893,0.9713018406360426,0.9504517191953492
lr,1411,0.043354177856638136,0.9372218829412187,0.8820587682452863
lr,1501,0.069745703545985,0.8595319443841755,0.7171644785356327
lr,1503,0.015437620582805874,0.958380275941666,0.9086790977531826
lr,1505,0.04037516971621558,0.9403317571812901,0.8843102519011434
lr,1507,0.003403219840682488,0.9918335141436163,0.9774957122273785
lr,1509,0.006901652214752696,0.9831912398601765,0.9637295560707911
lr,1511,0.002402482624319309,0.9876040604825019,0.9844366887051346
lr,1601,0.018138286610277644,0.9689646321518133,0.9444985349054574
lr,1603,0.023240436604185215,0.9271900741204735,0.9293650501389393
lr,1605,0.020207650179019924,0.9741994541228611,0.9466105649322442
lr,1607,0.01573166574877434,0.9780825825332614,0.9751811279034909
lr,1609,0.030375859342759957,0.9541264327707781,0.9108357759095081
lr,1611,0.07289771075246732,0.8651315632434862,0.7469606898185042
lr,1701,0.041619466180257525,0.9284198881111798,0.8803507036148964
lr,1703,0.06074349452867013,0.9004119222178415,0.8090262070580589
lr,1705,0.04085023917751765,0.9291179976227346,0.8662373626211042
lr,1707,0.05816545718124236,0.9087856528426209,0.834570313358555
lr,1709,0.016156921499097875,0.9737402343841293,0.9211028392402851
lr,1711,0.009902757059212904,0.985497576831303,0.9586386588878171
m,1401,0.005273151305175899,0.9948689088944074,0.9858933905667987
m,1403,0.006451946651115645,0.9909349534757326,0.9831968235992251
m,1405,0.0046434878510122,0.9977786391228045,0.9800919311546621
m,1407,0.005150250872888073,0.9910048309376396,0.986667066642925
m,1408,0.006788034735993981,0.9908053890166573,0.9877457246672096
m,1409,0.005590926297589314,0.9906879495693541,0.9852804019915753
m,1411,0.006678478951112985,0.9901273159009831,0.9787251667050383
m,1412,0.005750728144910705,0.9849817318013633,0.9694688621262729
m,1501,0.004926889076512623,0.9874609225226878,0.9720435336829388
m,1503,0.0029885346428763252,0.9908627375869833,0.9772892247511455
m,1505,0.002037493983406434,0.9863880098845992,0.9813596570792233
m,1507,0.00341870265325055,0.9883554014586121,0.9781958073380878
m,1508,0.008021295279240507,0.9803449902584024,0.970027062794709
m,1509,0.013611322161289232,0.9702135540118869,0.9446098865466105
m,1511,0.011900367807869369,0.9727729077321403,0.9326670020843727
m,1512,0.004034027671467752,0.9877865302532053,0.9629842283669283
m,1601,0.0060214766870576465,0.986804096149667,0.9686417679894184
m,1603,0.003867902708692619,0.9856715462471326,0.9740194984910616
m,1605,0.008111005569429444,0.979791734174809,0.9597360438141491
m,1607,0.0009332001567012044,1.0023210014258208,0.9875727048824101
m,1608,0.001653075633958849,1.001484065975937,0.9896982196776415
m,1609,0.002410767150603422,0.997634859152035,0.9887624772079133
m,1611,0.004007180792721971,0.9987235504403398,0.9863434036881124
m,1612,0.0036474724339215555,1.00119495297257,0.9864623882716248
m,1701,0.008376487478022863,0.9870629504268074,0.9821918056045705
m,1703,0.024075883161967137,0.9644104931178286,0.957504790213288
m,1705,0.024774783030250616,0.9408134138040557,0.8856697013006283
m,1707,0.018614312994802748,0.9667268543179913,0.9366266400930399
m,1708,0.01902477745340299,0.9630200821017989,0.9286268350243864
m,1709,0.01700371690922404,0.966420974635116,0.9342078201060241
m,1711,0.028378491171153104,0.9453823169582964,0.8948851993177893
m,1712,0.025902238203119776,0.9511322446140448,0.9048907362434814
ma,1506,0.0022401078374652177,0.9938542228524091,0.9913312663663563
ma,1507,0.0038900366572584377,0.9910381518622253,0.9886536372050608
ma,1508,0.005099377320643133,0.9863818774958514,0.9865129591113272
ma,1509,-0.0007262898661657318,0.993947362519946,0.9876637833631587
ma,1510,0.00033663141122201954,0.9916548337557498,0.9849292035297963
ma,1511,0.004385592691149137,0.9857785909497069,0.9793079237299065
ma,1512,0.0012125072253563777,0.9921155759383242,0.9803451550468781
ma,1601,-0.0016261762379582577,0.9998314880283855,0.9907182858555555
ma,1602,-0.004376407135582054,1.0026354312577657,0.9927451645720123
ma,1603,-0.0015429689167962824,0.997705494848369,0.9929716347015927
ma,1604,0.0004770038688914754,0.9917622142432976,0.9937960366373003
ma,1605,0.002219020230180684,0.9870913076371239,0.9902785238634967
ma,1606,0.004694561030316594,0.9793465675886969,0.9831633283658747
ma,1607,0.00953438574706375,0.9717802933665705,0.9770156106820004
ma,1608,0.011865777520626012,0.9767818027023578,0.962234559748701
ma,1609,0.010695989190245708,0.9802719323365012,0.9663825331118768
ma,1610,0.007325463341591815,0.9877019752548892,0.9611776641224171
ma,1611,0.0038242680476769054,0.9964341241048924,0.9709228147105163
ma,1612,-0.0010635575524785175,1.0184836948536795,0.9871161463894724
ma,1701,0.0026337919573005634,1.002942114904851,0.9921110234598084
ma,1702,0.004392852527232732,0.996164340665882,0.9857507273598661
ma,1703,0.0034143851042056383,0.9994440520554597,0.9898437272879091
ma,1704,0.003800953895208837,0.9937778660473112,0.9915773888931445
ma,1705,0.004093271429457455,0.9928541731872734,0.9912431129442705
ma,1706,0.007366511152239335,0.9881558637025709,0.9861857565320762
ma,1707,0.00649754315265577,0.9892810983144806,0.9848964950136118
ma,1708,0.007538699191147379,0.9917984514846033,0.9808731079813978
ma,1709,0.010881206440724846,0.9854091487245438,0.973422063802876
ma,1710,0.01463858227079422,0.970637040461366,0.9538034463344248
ma,1711,0.01079643860035729,0.9833459970835247,0.9613823064389734
ma,1712,0.002219233854555209,0.9980140482412717,0.9712709283799892
me,1401,0.005708414597297698,0.9820592824567212,0.9623216137044298
me,1402,0.005121576703172204,0.9835048561075541,0.972650576471531
me,1403,0.003930773282670519,0.9856106607693507,0.9688316076997868
me,1404,0.0034248073042630355,0.9891778101951909,0.9722511335424155
me,1405,0.0011105062227880881,0.9934616811644501,0.9675160970735045
me,1406,0.00388626431942948,0.9855176439976375,0.9635802168239954
me,1407,0.0023520847942718106,0.9894244173085097,0.9717451521232532
me,1408,0.002580994580115616,0.9871763134765134,0.9687771736274711
me,1409,0.0010120217294563305,0.9932746390199714,0.9777858892020017
me,1410,0.0016494072570465042,0.9908137954184064,0.9753281238523593
me,1411,0.005950479379356533,0.9755052306917618,0.9561781215963516
me,1412,0.002362772184147495,0.9873523858933917,0.9701690059102235
me,1501,-0.01181441142635031,1.011667875812058,0.9870217641619349
me,1502,-0.008131687621180543,1.0059046204153166,0.9933665913520604
me,1503,-0.006213881625962784,1.0044040695961125,0.9948842629305962
me,1504,-0.0006865891842144532,0.9972818746761536,0.993110498035831
me,1505,0.001778305765801431,0.994856843805963,0.9914304248056675
ni,1507,0.0014598699526213177,0.9863764745412168,0.9471521189790199
ni,1508,-0.001188050662602884,0.9876104809742052,0.9628139358763006
ni,1509,-0.002920060243625162,0.9933920629954588,0.9765463579145317
ni,1510,0.0007843190888706152,0.9869001084462967,0.9759211730104315
ni,1511,-0.0012078305595458702,0.990950242583219,0.9804386348941126
ni,1512,-0.000620825920254438,0.992470667965404,0.9835958020330774
ni,1601,-0.0009135560840792759,0.9932633383459506,0.9882607993136024
ni,1602,-0.0013643052144529577,0.9943622032605113,0.9865593567632185
ni,1603,1.3583210396210608e-05,0.9918026246020876,0.9888978895744186
ni,1604,4.300052456497443e-05,0.9928784590626243,0.9890413626546574
ni,1605,0.0019605580551236394,0.9800778007564769,0.9873084908317749
ni,1606,0.003689748053231231,0.9737648289957366,0.9809014634721751
ni,1607,0.006932965050419238,0.9741749029553153,0.964496506127533
ni,1608,0.012216546131129033,0.9621332090244569,0.948156395308027
ni,1609,0.008625793015887166,0.9794373364984641,0.9639580231741717
ni,1610,0.010313688087644792,0.9761875260784632,0.9547154315048977
ni,1611,0.005197566058131019,0.9909047910353999,0.9437595174244653
ni,1612,0.004061840853684535,0.9969296749034863,0.9748860971512561
ni,1701,0.005667768043548951,0.9903073373909365,0.9810960583508587
ni,1702,0.008241603804997086,0.9864793943729131,0.977052582754241
ni,1703,0.009826947375878473,0.9830001318859594,0.9746639804228153
ni,1704,0.010714948436935037,0.9811371149257762,0.9715432284941027
ni,1705,0.00965436877922735,0.9819437503882662,0.9718105717169004
ni,1706,0.007992654723021363,0.9832510168498915,0.9649276241754778
ni,1707,0.004399352441682299,0.9885062537261642,0.9739808836554623
ni,1708,0.006975418791125963,0.9848396114749087,0.9695157875609748
ni,1709,0.007166803484246845,0.986405139831889,0.9729672158588983
ni,1710,0.00845612435223776,0.9847439931502009,0.9656674101808819
ni,1711,0.008155233303572583,0.9830007553776543,0.9650214766465309
ni,1712,0.008246760613268383,0.9788942969654164,0.9677556991367038
oi,1401,-0.004438498431735494,1.00043724517235,0.9959114872609938
oi,1403,-0.0003348842052067105,0.9921206447554632,0.9941034695402655
oi,1405,0.0021711657462053,0.9791085407760937,0.9900869000236161
oi,1407,0.009907159398835096,0.9636583537524888,0.9575576837029061
oi,1409,-0.005448875272190528,1.0030783974136188,0.9896124377995615
oi,1411,-0.0016476860601116457,0.9963148248515475,0.9921404966670337
oi,1501,-0.0025696576373690503,0.9990947621884553,0.9898187278641933
oi,1503,-0.0011807107775093986,0.9936819416424416,0.9926764196453634
oi,1505,0.0025662463499756772,0.9829612612662161,0.9843797621356905
oi,1507,0.0078082939397413195,0.965966530913756,0.9566469203012494
oi,1509,0.04628203623973868,0.8812359161741344,0.8199713072426977
oi,1511,0.018786435338503486,0.9646914651797677,0.9236701244641137
oi,1601,0.010650992137060333,0.9698141578144589,0.9339435074645
oi,1603,0.0036512209255120513,0.9869938857427205,0.9735319360933434
oi,1605,0.00849225753729046,0.9681106400173451,0.9564769564211145
oi,1607,0.010211941012253867,0.975653692151641,0.943302922716698
oi,1609,0.008520328526817646,0.9810903110915152,0.9644202439391593
oi,1611,0.00513879014732059,0.9959263014461747,0.9753708401380224
oi,1701,0.008214216010146963,0.9870375630684189,0.9800358712993712
oi,1703,0.008881075141411201,0.9821511297491339,0.975786825236385
oi,1705,0.0023430964272774866,0.9929763614309297,0.979775827652206
oi,1707,0.005472615248483235,0.9885226802103267,0.9780292954158893
oi,1709,0.005155046488266503,0.9898991817811749,0.981991104943507
oi,1711,0.0020727994559148256,0.9912380076866788,0.9843240206288372
p,1401,0.0028586544895797864,0.9849810761600338,0.9860673708391243
p,1402,0.007024081018105018,0.9660406712600432,0.9670449274833689
p,1403,0.014528811451745186,0.9706461061986457,0.9521112726404325
p,1404,0.022064558089703187,0.9549489693978802,0.9186785610829362
p,1405,0.014112320782645855,0.969765987582754,0.9431113080491874
p,1406,0.02097201069548641,0.9525454236018593,0.924026071388584
p,1407,0.017043095014303827,0.9630098690144941,0.9242895835376884
p,1408,0.012124930567880048,0.9741180373799314,0.9370959055625732
p,1409,-0.0016468001795239204,0.9997788840010005,0.9766753373224506
p,1410,-0.00146531217337417,0.9982631577004857,0.9831219901312498
p,1411,0.000422257551746449,0.9930934089553858,0.9851567688869866
p,1412,1.681089423107929e-05,0.9931717052366213,0.9849691545149981
p,1501,-0.002701731478046642,0.9999680482982576,0.9906298349900334
p,1502,-0.0006733999734922523,0.9955887468348823,0.991114792337515
p,1503,0.000520871244202665,0.9914393860287626,0.9874143737868116
p,1504,-0.0004333462129661103,0.9938217807508887,0.9904627917487482
p,1505,0.0017882912932930583,0.988630987412372,0.9903786686813105
p,1506,0.004316092854965068,0.9833020769799329,0.9821522148604303
p,1507,0.008498826195515383,0.97023656781591,0.9691493197487151
p,1508,0.014975607882287632,0.9571535884186024,0.9374096800592187
p,1509,-0.00038845038478696296,0.9946243350329066,0.9769457082282137
p,1510,0.005822407121266811,0.9860393129744118,0.9701027433393907
p,1511,0.0076579023926165845,0.9814426105756144,0.9677575412296773
p,1512,-0.0026779681757491047,0.9992005964254155,0.9733407284021832
p,1601,0.005010635894024945,0.9856216819119534,0.9730932958885774
p,1602,0.004742194731013114,0.9853539621916214,0.9640394604741933
p,1603,0.005168384527830458,0.9859092355678396,0.9692828923596277
p,1604,0.010930639812806196,0.9797361478039919,0.9557337319391704
p,1605,0.003928731809283605,0.9919540361170847,0.9768806529375663
p,1606,0.006973817377539427,0.9802839919773486,0.9663095243430664
p,1607,0.005477556416442356,0.9875181268661218,0.9727642002206247
p,1608,0.008580576124800371,0.9813584324656845,0.9632669059171322
p,1609,0.0031966247407822813,1.0008553485665797,0.9842867146288382
p,1610,0.0055760467582795445,0.9954378963597329,0.9793531222618197
p,1611,0.006761298741796037,0.994011536754037,0.9803320001081295
p,1612,0.007545918920077315,0.9898110426058786,0.9717616017483554
p,1701,0.00539139942592916,0.9956056891325515,0.9830411271478108
p,1702,0.007548350598809898,0.9884191407831955,0.9800991818794873
p,1703,0.009348978896818067,0.9871652017983326,0.9780069631007499
p,1704,0.007127582410611349,0.9873530540679887,0.9760532111480743
p,1705,0.007554204400862882,0.9862024578216636,0.9772929234816934
p,1706,0.009981122315049773,0.9857400195970705,0.9710293424522763
p,1707,0.011090479720413087,0.9787860800008084,0.9705661584273046
p,1708,0.009762867453997896,0.9806539866043534,0.964895032312603
p,1709,0.008665007987787295,0.982143243213839,0.9682183777711861
p,1710,0.006266755467151589,0.9838480423909788,0.9691640628456576
p,1711,0.004106113316941782,0.9878299820421885,0.9788620163982134
p,1712,0.006196968596383424,0.9753265967978563,0.9770234760521567
pb,1401,0.006229111532175306,0.9773071182086183,0.9676842142701965
pb,1402,0.014169269153157934,0.9480734574096725,0.9355020245618189
pb,1403,0.0062978710495700824,0.9797261990380249,0.9435436032156035
pb,1404,0.006756891385548683,0.9803158248286473,0.950246281201301
pb,1405,0.005700790336660034,0.9828489058643156,0.962043337959745
pb,1406,0.005259454582530763,0.9813467063830656,0.9635814037587087
pb,1407,0.0032942602769645973,0.9868572404944047,0.9714377410056941
pb,1408,0.010526075174366198,0.9605184340215039,0.9466356104847543
pb,1409,0.012920585169932908,0.9604012114312885,0.9147043287543087
pb,1410,0.010631920803233164,0.9638864403254289,0.9199001623665564
pb,1411,0.00738235195628673,0.9771219290322035,0.9353908434248491
pb,1412,0.0010625638449832,0.9923909109353393,0.9572888111409316
pb,1501,-0.004395132107525948,1.0030060387054707,0.9701308995123967
pb,1502,-0.00011958908171311958,0.9965357897193909,0.981561943530596
pb,1503,-0.0023067700732458674,1.0000423460486076,0.9866382882538586
pb,1504,0.0008644623739658751,0.9952082847828742,0.9899101927413626
pb,1505,0.003012630249143482,0.991203129250477,0.9845160626043269
pb,1506,0.002453392949398463,0.99137463449146,0.9845029046732922
pb,1507,0.0035560540854349797,0.987848751932084,0.9802335514592271
pb,1508,0.008839968830244722,0.9761951680310444,0.968305983765031
pb,1509,0.010387116148933548,0.970741114639831,0.954877959826822
pb,1510,0.013345020333565463,0.9710798610610742,0.9519043434170001
pb,1511,0.01403291869811568,0.9598366513793246,0.9334497304968198
pb,1512,0.026878243070085555,0.9358503161717951,0.8823875332020454
pb,1601,0.025145557135191923,0.9465770002825709,0.898349378049811
pb,1602,0.012741760816404234,0.965202545904487,0.9028659841883768
pb,1603,0.02788498534795654,0.9499880822365344,0.9113202569227259
pb,1604,0.03514657284381943,0.9357944953664483,0.875366068080892
pb,1605,0.036715147257287986,0.9324620377110675,0.8736029839864115
pb,1606,0.03142910660734676,0.9442286651904412,0.8926162118869756
pb,1607,0.03814741539061983,0.9336046809324471,0.8694914995836877
pb,1608,0.03075162418490516,0.9496391569903178,0.8944818018358469
pb,1609,0.010921511543309989,0.9804185709119255,0.9427781446471578
pb,1610,0.00032216043724390617,1.004151785458384,0.9680482129576119
pb,1611,-0.003921137432300691,1.0258442944846884,0.985910261437163
pb,1612,0.0004808341527947563,1.0138670704992925,0.9928003581073426
pb,1701,0.0027590086961967984,0.9994280742005903,0.9907997682163683
pb,1702,0.002800048517105938,0.9998249943475048,0.9907415584563762
pb,1703,0.0034633394534918918,0.9955076713478428,0.990746884994545
pb,1704,0.004197276262222371,0.9922833989932539,0.9892667412477275
pb,1705,0.005480114135206727,0.9896708970891052,0.9869818993676702
pb,1706,0.007328023085924587,0.9872235985380131,0.9846987465111647
pb,1707,0.009666676470585174,0.9832571469441295,0.9784550125702742
pb,1708,0.010803681371591283,0.9831320342676159,0.9736747723114533
pb,1709,0.015762660897936782,0.9746002273753314,0.9591027878758326
pb,1710,0.01221646718027498,0.9800421141175648,0.9637792910137525
pb,1711,0.01249706784775267,0.9748623917276568,0.9503584807199236
pb,1712,0.015280642768859468,0.9677467434972016,0.9467190327790859
pm,1401,0.014713768881581438,0.9772776186044483,0.9429706852344466
pm,1403,0.009494566320965313,0.9855277062976291,0.9485444395420893
pm,1405,-1.162593116930781e-05,0.9973175961486235,0.972999475218628
pm,1407,-0.003921061576473428,1.002256958033344,0.9917695166422921
pm,1409,0.01811959263983302,0.9621721877597096,0.9274015709192595
pm,1411,0.0006008715439900407,0.9935181272196995,0.987049854779524
pm,1501,0.0128157168742556,0.9813018954474002,0.9577054408962091
pm,1503,0.01924610357205246,0.9604129353747931,0.9142104095376794
pm,1505,0.04351313119784324,0.9111227247893487,0.8276193907903819
pm,1507,0.0027624306538313794,0.9883671165346237,0.9736614915337194
pm,1509,0.0062818446784534444,0.985647892269146,0.9402317785171976
pm,1511,0.006907114127705556,0.9805050849055138,0.9528929116657715
pm,1601,0.03634398124651862,0.9177339169431923,0.850927039904742
pm,1603,0.008526573051319986,0.9720003318822866,0.9460811040959564
pm,1605,0.008652584892353732,0.9825782242052065,0.9459267784399359
pm,1607,0.006372328105023561,0.9867781382990832,0.970903781095739
pm,1609,0.00696490084024139,0.9862114264939079,0.973214114223074
pm,1611,0.029453565113075654,0.9231675362905147,0.8449169223073426
pm,1701,0.010069273244082905,0.9709334808496248,0.9119031363762128
pm,1703,0.10869873553401496,0.7977659908539575,0.5596733496337221
pm,1705,0.03944555913722844,0.905462357821403,0.7935721541999521
pm,1707,0.012066790195128874,0.9732059295732378,0.9381269432333221
pm,1709,0.020618482340435236,0.9621140559165462,0.9307211295223378
pm,1711,0.022927536922999106,0.958654608931891,0.9174314135086306
pp,1405,0.02491170789065912,0.9845668703203281,0.9762061866796522
pp,1406,0.014660748083545914,0.9935343501424327,0.949042824923542
pp,1407,0.023196976644391357,0.9622781783031479,0.9272715863545978
pp,1408,0.02184462354045405,0.9660469070817377,0.938300972278629
pp,1409,0.012605742885956187,0.9879904063144389,0.9748932058652172
pp,1410,0.03633801438827022,0.9421207362771349,0.8890533220871353
pp,1411,0.06892665237371817,0.8900386243971679,0.7926065909595064
pp,1412,0.033793657995652704,0.9413375859509427,0.8684670265716635
pp,1501,-0.0014757422704781338,0.998595331938631,0.9695311119663781
pp,1502,0.000537984386342694,0.9953861645214166,0.976465270368942
pp,1503,0.004451473806109701,0.9916639257749935,0.9826927929264758
pp,1504,0.004156700176412427,0.9901488434792285,0.984575963657085
pp,1505,0.00332248057859841,0.9931479116499251,0.9893256392080461
pp,1506,0.004189211243190035,0.9886756412700142,0.9875373834275721
pp,1507,0.007809610268958526,0.9845843534474272,0.9729330879810892
pp,1508,0.005585906638725042,0.9830364073102515,0.9767243350377928
pp,1509,0.009790816481487063,0.9728569275213009,0.9696825167896123
pp,1510,0.008491609211299309,0.9793403128875844,0.9597419358387245
pp,1511,0.009208663898321149,0.975273519110113,0.9534699720133469
pp,1512,0.0009995738494228976,0.995282722380556,0.9727435016215652
pp,1601,0.001909920813331184,0.9950610727114696,0.9809616430042104
pp,1602,-0.0018130825661638703,0.9985655951962346,0.9839484736614618
pp,1603,0.0026428071051952332,0.9913677146889853,0.9812138904024614
pp,1604,0.004424860353554844,0.9891136328046697,0.9843552482440577
pp,1605,0.004120432068479934,0.9890718490291658,0.9854155663810191
pp,1606,0.007961448823138704,0.981767546210732,0.9754180829936131
pp,1607,0.0023278495288243523,0.9968249311894157,0.9810065278981813
pp,1608,0.0022986536030857744,0.9970628775743209,0.9843848302884755
pp,1609,0.0011705659642673788,1.00110896698733,0.9911386394893666
pp,1610,0.002746820083126645,0.9977655251405336,0.9887667171414082
pp,1611,0.002393201233778657,1.0018000688422575,0.990317450031643
pp,1612,0.007443586130388608,0.9920203371922968,0.9874116647805129
pp,1701,0.007376874803285001,0.9904310332971001,0.9882247392099075
pp,1702,0.0061983328340802935,0.994688155380332,0.9822208194782232
pp,1703,0.006463624171309033,0.9922108532696206,0.9837335976095696
pp,1704,0.0076823787063961925,0.9885518272328366,0.9812182214946483
pp,1705,0.0073133775967536285,0.987710660700528,0.9844335334945171
pp,1706,0.015458806786578025,0.9728861511365785,0.9651160221041137
pp,1707,0.006523122014527222,0.9855663821461591,0.9734632235715799
pp,1708,0.012475621864405293,0.976701599721118,0.9619289624721723
pp,1709,0.015673614088159427,0.9778283257338198,0.9702806103312821
pp,1710,0.01911015280174803,0.9675319774349477,0.9535221255159054
pp,1711,0.014663644299936503,0.9661483041032435,0.9334412153271746
pp,1712,0.015129333783118707,0.9676010677472697,0.9440811214680154
rb,1401,-0.001023984129946294,0.9965580512175016,0.9822207733861641
rb,1402,0.0033954300980144217,0.9838945296043469,0.980084706553413
rb,1403,-0.0031341307101674033,0.9991085284094061,0.9840383502516536
rb,1404,0.0012975066531134994,0.9944953886767323,0.9838039060101664
rb,1405,0.0010036517095804746,0.9950949426423537,0.9875910368583433
rb,1406,-0.008345236204712341,1.0083068644639006,0.9917298561269494
rb,1407,-0.003527202471304625,1.001153972192411,0.9932658247428782
rb,1408,-2.7120524357254934e-05,0.9926158114834801,0.9898556070141915
rb,1409,-0.0031963557235377762,0.9990830754554101,0.9925258347302996
rb,1410,-0.005146224550543808,1.0021437885400224,0.9953592686579504
rb,1411,-0.0023865360864374985,0.9986088398313737,0.9961015823349421
rb,1412,-0.001007682899099149,0.9942946574741783,0.995808499451465
rb,1501,-0.0032831430880786655,0.9983932211148389,0.9949473189838636
rb,1502,-0.0029896125529720353,0.9980271826171261,0.9955390699025237
rb,1503,-0.003388937422400757,0.999942863679386,0.9958151489938999
